symbol,timestamp,open,high,low,close,volume,vwap,trade_count
NVDA,2026-01-16T21:23:00Z,186.26,186.28,186.25,186.27,8027,186.259,95
NVDA,2026-01-16T21:24:00Z,186.28,186.32,186.27,186.32,5647,186.297,155
NVDA,2026-01-16T21:25:00Z,186.32,186.33,186.3,186.32,11807,186.32,112
NVDA,2026-01-16T21:26:00Z,186.32,186.33,186.32,186.33,2263,186.326,86
NVDA,2026-01-16T21:27:00Z,186.33,186.33,186.29,186.29,11883,186.296,142
NVDA,2026-01-16T21:28:00Z,186.3,186.3,186.25,186.3,11413,186.284,157
NVDA,2026-01-16T21:29:00Z,186.29,186.301,186.25,186.25,22907,186.269,191
NVDA,2026-01-16T21:30:00Z,186.25,186.291,186.25,186.288,9791,186.263,112
NVDA,2026-01-16T21:31:00Z,186.29,186.3,186.25,186.25,5773,186.279,119
NVDA,2026-01-16T21:32:00Z,186.25,186.3,186.24,186.24,11900,186.267,173
NVDA,2026-01-16T21:33:00Z,186.23,186.25,186.23,186.24,21780,186.237,166
NVDA,2026-01-16T21:34:00Z,186.24,186.25,186.23,186.24,3557,186.239,72
NVDA,2026-01-16T21:35:00Z,186.24,186.247,186.23,186.24,9013,186.234,144
NVDA,2026-01-16T21:36:00Z,186.24,186.28,186.22,186.28,16533,186.236,156
NVDA,2026-01-16T21:37:00Z,186.28,186.35,186.28,186.33,18023,186.325,186
NVDA,2026-01-16T21:38:00Z,186.3,186.33,186.3,186.31,1450,186.314,88
NVDA,2026-01-16T21:39:00Z,186.35,186.35,186.32,186.32,3032,186.341,78
NVDA,2026-01-16T21:40:00Z,186.32,186.34,186.318,186.32,2740,186.329,83
NVDA,2026-01-16T21:41:00Z,186.32,186.33,186.31,186.33,2625,186.317,67
NVDA,2026-01-16T21:42:00Z,186.33,186.33,186.32,186.32,3925,186.321,97
NVDA,2026-01-16T21:43:00Z,186.32,186.32,186.3,186.3,3829,186.305,122
NVDA,2026-01-16T21:44:00Z,186.3,186.31,186.29,186.3,4458,186.297,93
NVDA,2026-01-16T21:45:00Z,186.307,186.307,186.29,186.29,1946,186.298,56
NVDA,2026-01-16T21:46:00Z,186.29,186.29,186.27,186.29,5361,186.282,111
NVDA,2026-01-16T21:47:00Z,186.29,186.3,186.281,186.29,7637,186.296,95
NVDA,2026-01-16T21:48:00Z,186.29,186.33,186.28,186.29,5486,186.29,91
NVDA,2026-01-16T21:49:00Z,186.3,186.33,186.28,186.33,3334,186.299,92
NVDA,2026-01-16T21:50:00Z,186.3,186.32,186.3,186.32,1982,186.311,119
NVDA,2026-01-16T21:51:00Z,186.3,186.32,186.297,186.32,2805,186.301,94
NVDA,2026-01-16T21:52:00Z,186.33,186.36,186.3,186.31,9290,186.319,137
NVDA,2026-01-16T21:53:00Z,186.32,186.32,186.3,186.3,3893,186.317,54
NVDA,2026-01-16T21:54:00Z,186.32,186.32,186.31,186.31,3163,186.311,69
NVDA,2026-01-16T21:55:00Z,186.31,186.37,186.303,186.36,12465,186.352,162
NVDA,2026-01-16T21:56:00Z,186.36,186.37,186.36,186.369,414633,186.366,131
NVDA,2026-01-16T21:57:00Z,186.36,186.39,186.341,186.36,7943,186.364,134
NVDA,2026-01-16T21:58:00Z,186.34,186.36,186.33,186.33,5557,186.344,79
NVDA,2026-01-16T21:59:00Z,186.33,186.349,186.33,186.349,3929,186.336,70
NVDA,2026-01-16T22:00:00Z,186.33,186.33,186.33,186.33,451438,186.33,57
